lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,year
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018488&tabIndex=1,P60018488,"COPEN, KAREN",P,US,0,REP,OPEN,FREDERICK,CO,80530,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008018&tabIndex=1,P60008018,"CORDOVER, ALEXANDER MR.",P,US,0,LIB,OPEN,BIRMINGHAM,AL,35223,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CT01189&tabIndex=1,H2CT01189,"COREY, MATTHEW M MR",H,CT,1,REP,CHALLENGER,MANCHESTER,CT,6040,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CT01156&tabIndex=1,H6CT01156,"COREY, MATTHEW MCKINNON",H,CT,1,REP,,MANCHESTER,CT,6040,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6KY03181&tabIndex=1,H6KY03181,"CORLEY, EVERETT",H,KY,3,REP,CHALLENGER,SAINT MATTHEWS,KY,40207,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX19115&tabIndex=1,H6TX19115,"CORLEY, JASON ERIC MR.",H,TX,19,REP,OPEN,SLATON,TX,79364,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX31037&tabIndex=1,H6TX31037,"CORNELIUS, BOB",H,TX,31,REP,CHALLENGER,CEDAR PARK,TX,78613,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6WA00354&tabIndex=1,S6WA00354,"CORNELL, PHILIP L",S,WA,0,DEM,CHALLENGER,OLYMPIA,WA,985083041,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008125&tabIndex=1,P60008125,"CORNELL, PHILIP MR.",P,US,0,IND,OPEN,OLYMPIA,WA,98502,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009164&tabIndex=1,P60009164,"CORNERSTONE, DAVID REED",P,US,0,REP,OPEN,ROANOKE,TX,76262,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX03176&tabIndex=1,H6TX03176,"CORNETTE, DAVID WILLIAMS MR JR",H,TX,3,REP,CHALLENGER,PRINCETON,TX,75407,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA46116&tabIndex=1,H6CA46116,"CORREA, JOSE LUIS (LOU) MR.",H,CA,46,DEM,OPEN,SANTA ANA,CA,927657061,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016391&tabIndex=1,P60016391,"CORRY, MATTHEW",P,US,0,DEM,OPEN,BLOOMINGTON,IN,47401,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX23088&tabIndex=1,H4TX23088,"CORVALAN, RUBEN",H,TX,23,LIB,CHALLENGER,SAN ANTONIO,TX,78258,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60020443&tabIndex=1,P60020443,"CORWINE, THOMAS WILLIAM MR",P,US,0,NNE,OPEN,NEW YORK,NY,10022,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA20082&tabIndex=1,H4CA20082,"COSTA, JIM MR.",H,CA,16,DEM,INCUMBENT,FRESNO,CA,937111200,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL06183&tabIndex=1,H6FL06183,"COSTELLO, FREDRICK WILLIAM",H,FL,6,REP,OPEN,ORMOND BEACH,FL,32174,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017571&tabIndex=1,P60017571,"COSTELLO, LAGOON THE DOLPHIN MR.",P,US,0,AIP,OPEN,TEQUESTA,FL,33469,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008489&tabIndex=1,P60008489,"COSTELLO, REGIS J",P,US,0,IND,OPEN,TUKWILA,WA,98168,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0PA06076&tabIndex=1,H0PA06076,"COSTELLO, RYAN A",H,PA,6,REP,INCUMBENT,WEST CHESTER,PA,193802230,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC12055&tabIndex=1,H6NC12055,"COTHAM, PATRICIA A",H,NC,12,DEM,CHALLENGER,MATTHEWS,NC,28105,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016086&tabIndex=1,P60016086,"COULTER, AUSTIN ALLEN MCEWAN",P,US,0,IND,OPEN,SPOKANE,WA,99205,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6ID01243&tabIndex=1,H6ID01243,"COUNSIL, GORDON JOE",H,ID,1,IND,CHALLENGER,CALDWELL,ID,83605,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CT02112&tabIndex=1,H2CT02112,"COURTNEY, JOSEPH D",H,CT,2,DEM,INCUMBENT,VERNON,CT,6066,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018421&tabIndex=1,P60018421,"COURTOIS, DAKOTA",P,US,0,IND,OPEN,POTSDAM,NY,13676,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IN08251&tabIndex=1,H6IN08251,"COVINGTON, RACHEL",H,IN,8,REP,CHALLENGER,NORTON ,IN,44203,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009222&tabIndex=1,P60009222,"COVINGTON, STEVEN WAYNE",P,US,0,NPA,OPEN,RICHMOND,VA,23237,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6GA11082&tabIndex=1,H6GA11082,"COWAN, DANIEL",H,GA,11,REP,,MARIETTA,GA,30061,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MO08126&tabIndex=1,H6MO08126,"COWELL, DAVE ALLEN MR.",H,MO,8,DEM,,FARMINGTON,MO,63640,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014008&tabIndex=1,P60014008,"COWSER, MICHAEL",P,US,0,OTH,OPEN,CLANCY,MT,59634,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012291&tabIndex=1,P60012291,"COX, AUSTIN",P,US,0,DEM,OPEN,O'FALLON,IL,62269,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD08564&tabIndex=1,H6MD08564,"COX, DAN",H,MD,8,REP,OPEN,EMMITSBURG,MD,21727,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016664&tabIndex=1,P60016664,"COXWELL, KIRSTEN",P,US,0,DEM,OPEN,BRADENTON,FL,34201,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6GA00226&tabIndex=1,S6GA00226,"COYNE III, JOHN F.",S,GA,0,DEM,,ATLANTA,GA,300090032,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009511&tabIndex=1,P60009511,"COYNE PHD, THOMAS JOSEPH",P,US,0,REP,OPEN,BATH,OH,44333,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4GA11202&tabIndex=1,S4GA11202,"COYNE, JOHN FRANCIS III",S,GA,0,DEM,CHALLENGER,ALPHARETTA,GA,30004,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX06065&tabIndex=1,H0TX06065,"COZAD, DAVID EDWIN",H,TX,6,DEM,CHALLENGER,ARLINGTON,TX,760031443,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL09146&tabIndex=1,H6FL09146,"CRABTREE, VALLERI",H,FL,9,DEM,OPEN,KISSIMMEE,FL,347421147,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WI04063&tabIndex=1,H6WI04063,"CRAIG, ANDY",H,WI,4,LIB,CHALLENGER,MILWAUKEE,WI,53222,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN02131&tabIndex=1,H6MN02131,"CRAIG, ANGELA DAWN",H,MN,2,DEM,CHALLENGER,EAGAN,MN,55122,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0ND01026&tabIndex=1,H0ND01026,"CRAMER, KEVIN MR.",H,ND,0,REP,INCUMBENT,BISMARCK,ND,58502,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IA03099&tabIndex=1,H4IA03099,"CRAMER, ROBERT JAMES",H,IA,3,REP,CHALLENGER,GRIMES,IA,50111,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8ID00027&tabIndex=1,S8ID00027,"CRAPO, MICHAEL D",S,ID,0,REP,INCUMBENT,BOISE,ID,83701,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR02181&tabIndex=1,H6OR02181,"CRARY, JAMES JIM''""",H,OR,2,DEM,CHALLENGER,ASHLAND,OR,97520,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010634&tabIndex=1,P60010634,"CRATCH, CLYDE OTTIS MR 3RD",P,US,0,IDP,OPEN,SANDUSKY,OH,44870,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008539&tabIndex=1,P60008539,"CRAWFISH, CRAWFISH",P,US,0,OTH,OPEN,NEW ORLEANS,LA,70125,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AR01083&tabIndex=1,H0AR01083,"CRAWFORD, ERIC ALAN RICK",H,AR,1,REP,INCUMBENT,JONESBORO,AR,72404,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008778&tabIndex=1,P60008778,"CRAWFORD, PHILIP RASHAD MR.",P,US,0,W,OPEN,CHICAGO,IL,60657,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009099&tabIndex=1,P60009099,"CRAY, MARO DAY",P,US,0,LIB,OPEN,CHICAGO,IL,60603,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL04066&tabIndex=1,H0FL04066,"CRENSHAW, ANDER",H,FL,4,REP,INCUMBENT,JACKSONVILLE,FL,322567506,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009867&tabIndex=1,P60009867,"CREWS, RICKY DANIEL",P,US,0,REP,OPEN,MINNEOLA,FL,34715,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013364&tabIndex=1,P60013364,"CRISP, CALEB ALLEN LORD",P,US,0,REP,OPEN,ATHENS,GA,30607,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014511&tabIndex=1,P60014511,"CRISPY, JA'",P,US,0,IND,OPEN,KENOSHA,WI,53140,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL13205&tabIndex=1,H6FL13205,"CRIST, CHARLIE JOSEPH",H,FL,13,DEM,OPEN,ST. PETERSBURG,FL,33731,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017647&tabIndex=1,P60017647,"CRITIC, NOSTALGIA",P,US,0,ACE,OPEN,WASHINGTON,DC,20001,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005713&tabIndex=1,P80005713,"CRIVEAU, JAMES DENNIS",P,US,0,CST,OPEN,NORFOLK,VA,23502,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006780&tabIndex=1,P60006780,"CROMBIE, MELODY ANNE MRS.",P,US,0,REP,OPEN,WINDSOR MILL,MD,21244,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20005070&tabIndex=1,P20005070,"CRONIN, ANTHONY JOSEPH JR",P,US,0,DEM,OPEN,O'FALLON,MO,63366,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011384&tabIndex=1,P60011384,"CROSLEY, PATRICK",P,US,0,IND,OPEN,INDIANAPOLIS,IN,46237,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013414&tabIndex=1,P60013414,"CROSS, ALEX LLOYD",P,US,0,IND,OPEN,BENSALEM,PA,19020,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005366&tabIndex=1,P80005366,"CROSS, KENNETH ROBERT",P,US,0,REF,OPEN,BATESVILLE,AR,72501,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006863&tabIndex=1,P60006863,"CROSTON, TIMOTHY",P,US,0,NNE,OPEN,MALIBU,CA,90264,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60004934&tabIndex=1,P60004934,"CROTZER, EZEKIEL GEORGE",P,US,0,REP,OPEN,MIDLAND,MI,48642,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY07046&tabIndex=1,H8NY07046,"CROWLEY, JOSEPH",H,NY,14,DEM,INCUMBENT,WOODSIDE,NY,11377,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MD03672&tabIndex=1,S6MD03672,"CROYDON, ELIZABETH",S,MD,0,GRE,OPEN,KENSINGTON,MD,20895,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD08614&tabIndex=1,H6MD08614,"CROYDON, ELIZABETH",H,MD,8,GRE,OPEN,KENSINGTON,MD,20895,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6AL00302&tabIndex=1,S6AL00302,"CRUMPTON, RONALD (RON) STEVEN",S,AL,0,DEM,CHALLENGER,PELHAM,AL,35124,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010949&tabIndex=1,P60010949,"CRUNCH, CAPTAIN",P,US,0,IND,OPEN,SAN RAFAEL,CA,94903,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006111&tabIndex=1,P60006111,"CRUZ, RAFAEL EDWARD TED""""",P,US,0,REP,OPEN,HOUSTON,TX,77265,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015344&tabIndex=1,P60015344,"CTHULU, OURLORDANDSAVIOR DR.",P,US,0,COM,OPEN,WASHINGTON,WA,20500,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX23082&tabIndex=1,H2TX23082,"CUELLAR, HENRY",H,TX,28,DEM,INCUMBENT,LAREDO,TX,78040,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013935&tabIndex=1,P60013935,"CUEVAS, NICK",P,US,0,REP,OPEN,NOBLESVILLE,IN,46061,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX07055&tabIndex=1,H0TX07055,"CULBERSON, JOHN",H,TX,7,REP,INCUMBENT,HOUSTON,TX,772411964,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX01253&tabIndex=1,H6TX01253,"CULLER, ANTHONY",H,TX,1,REP,CHALLENGER,TYLER,TX,75711,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL08154&tabIndex=1,H6IL08154,"CULLERTON, TOM",H,IL,8,DEM,OPEN,VILLA PARK,IL,60181,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007903&tabIndex=1,P60007903,"CULLISON, BROOKS ANDREWS",P,US,0,REP,OPEN,OLNEY,IL,62450,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD07160&tabIndex=1,H6MD07160,"CUMMINGS, ELIJAH E",H,MD,7,DEM,INCUMBENT,WASHINGTON,DC,20515,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012036&tabIndex=1,P60012036,"CUMMINGS, ROBERT JIMMIE",P,US,0,IND,OPEN,BOSWELL,OK,74727,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4WA00524&tabIndex=1,S4WA00524,"CUMMINGS, TED",S,WA,0,IND,CHALLENGER,CHATTAROY,WA,99003,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC12063&tabIndex=1,H6NC12063,"CUNNINGHAM, CARLA DELLETTE",H,NC,12,DEM,,CHARLOTTE,NC,28262,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL26038&tabIndex=1,H4FL26038,"CURBELO, CARLOS",H,FL,26,REP,INCUMBENT,MIAMI,FL,33173,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018025&tabIndex=1,P60018025,"CURL, TRAVIS L.",P,US,0,IND,OPEN,SPRING,TX,77379,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC05117&tabIndex=1,H6NC05117,"CURRAN, PATRICIA MARGARET",H,NC,5,REP,CHALLENGER,KERNERSVILLE,NC,27284,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011343&tabIndex=1,P60011343,"CURREN, WILLIAM FRANCIS V",P,US,0,COM,OPEN,NEW CANAAN,CT,6840,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AR02245&tabIndex=1,H6AR02245,"CURRY, DIANNE",H,AR,2,DEM,CHALLENGER,LITTLE ROCK,AR,72210,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60003688&tabIndex=1,P60003688,"CVOROVIC, JANKA",P,US,0,OTH,OPEN,BRONX,NY,10467,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NC08163&tabIndex=1,H0NC08163,"D'ANNUNZIO, TIMOTHY BRUCE",H,NC,8,REP,CHALLENGER,RAEFORD,NC,28376,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60020146&tabIndex=1,P60020146,"D'AURA, JOHN KINGTAMER""""",P,US,0,OTH,OPEN,LAS VEGAS,NV,89104,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY25174&tabIndex=1,H6NY25174,"D'ORAZIO, ANTHONY MR. III",H,NY,25,LIB,,EAST ROCHESTER,NY,14445,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NV01232&tabIndex=1,H6NV01232,"D'SILVA, REUBEN",H,NV,1,NON,,LAS VEGAS,NV,89104,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60019726&tabIndex=1,P60019726,"D-23, MEGATRON THE",P,US,0,DEC,OPEN,SAN ANTONIO,TX,78212,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013810&tabIndex=1,P60013810,"DAD, SOUTHERN",P,US,0,NNE,OPEN,MONROE,GA,30655,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010980&tabIndex=1,P60010980,"DADDY, CAM SIR",P,US,0,DEM,OPEN,MOORESVILLE,NC,28115,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018090&tabIndex=1,P60018090,"DADDY, DISCO",P,US,0,OTH,OPEN,CHARLOTTE,NC,28078,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MN05071&tabIndex=1,H4MN05071,"DAGGETT, DOUGLAS JAMES",H,MN,5,REP,CHALLENGER,MINNEAPOLIS,MN,55416,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA26139&tabIndex=1,H4CA26139,"DAGNESSES, RAFAEL",H,CA,26,REP,CHALLENGER,SIMI VALLEY,CA,93065,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WI06118&tabIndex=1,H6WI06118,"DAHLKE, JEFFERY J",H,WI,6,IND,,MEQUON,WI,53097,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011590&tabIndex=1,P60011590,"DAHMER, JEFFREY",P,US,0,IDP,OPEN,COLUMBIA,MD,21045,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015005&tabIndex=1,P60015005,"DAITCH, DAVID JAY MR",P,US,0,W,OPEN,AUGUSTA,GA,30901,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IN04172&tabIndex=1,H4IN04172,"DALE, JOHN",H,IN,4,DEM,CHALLENGER,WESTPOINT,IN,47992,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC02122&tabIndex=1,H6NC02122,"DALY, KAY MRS.",H,NC,13,REP,CHALLENGER,PINEHURST,NC,28374,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60019908&tabIndex=1,P60019908,"DANIEL, DAMN",P,US,0,IND,OPEN,NEWNAN,GA,30263,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013158&tabIndex=1,P60013158,"DANIELSON, STENTOR",P,US,0,OTH,OPEN,PITTSBURGH,PA,15212,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010360&tabIndex=1,P60010360,"DARK, DOGE COIN DOGED",P,US,0,UN,OPEN,JUPITER,FL,38345,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX02178&tabIndex=1,H6TX02178,"DARR, JOSHUA",H,TX,2,GRE,CHALLENGER,SPRING,TX,77373,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011905&tabIndex=1,P60011905,"DAUB, MICHAEL",P,US,0,NNE,OPEN,WESLEY CHAPEL,FL,33543,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2PA15099&tabIndex=1,H2PA15099,"DAUGHERTY, RICHARD D",H,PA,15,DEM,CHALLENGER,OREFIELD,PA,18069,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH06145&tabIndex=1,H6OH06145,"DAVENPORT, MICHAEL D.",H,OH,6,DEM,CHALLENGER,POMEROY,OH,45769,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018843&tabIndex=1,P60018843,"DAVID, ABRAHAM JOSEPH MR",P,US,0,DEM,OPEN,AUSTIN,TX,78750,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IN05112&tabIndex=1,H4IN05112,"DAVIDSON, ALLEN RAY",H,IN,5,DEM,CHALLENGER,INDIANAPOLIS,IN,462062201,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005675&tabIndex=1,P60005675,"DAVIDSON, MARGARET M",P,US,0,OTH,OPEN,HYANNIS,MA,26012904,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA00154&tabIndex=1,H6CA00154,"DAVIDSON, STIEVEN LEE MR",H,CA,0,REP,CHALLENGER,RANCHO CORDOVA,CA,95670,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH08315&tabIndex=1,H6OH08315,"DAVIDSON, WARREN",H,OH,8,REP,OPEN,TROY,OH,45373,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OK02225&tabIndex=1,H6OK02225,"DAVIES, AARON",H,OK,2,IND,CHALLENGER,WISTER,OK,74966,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6GA11074&tabIndex=1,H6GA11074,"DAVIS, BILLY",H,GA,11,REP,,KENNESAW,GA,30144,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NC06136&tabIndex=1,H4NC06136,"DAVIS, BRUCE",H,NC,6,DEM,CHALLENGER,HIGH POINT,NC,27265,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6NV00267&tabIndex=1,S6NV00267,"DAVIS, D'NESE LOUISE",S,NV,0,REP,OPEN,LAS VEGAS,NV,89147,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL07037&tabIndex=1,H4IL07037,"DAVIS, DANNY K. MR.",H,IL,7,DEM,INCUMBENT,CHICAGO,IL,60644,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD04233&tabIndex=1,H6MD04233,"DAVIS, DERECK EUGENE",H,MD,4,DEM,OPEN,MITCHELLVILLE,MD,20721,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013356&tabIndex=1,P60013356,"DAVIS, ERVIN ANTHONY MR",P,US,0,IND,OPEN,HARKER HEIGHTS,TX,76548,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017282&tabIndex=1,P60017282,"DAVIS, GARY GENE",P,US,0,DEM,OPEN,NASHVILLE,TN,37211,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016169&tabIndex=1,P60016169,"DAVIS, JEREMY",P,US,0,IND,OPEN,SPOKANE,WA,99207,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011202&tabIndex=1,P60011202,"DAVIS, KLINTON PATRICK",P,US,0,IND,OPEN,FRANKLIN,NC,28734,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015328&tabIndex=1,P60015328,"DAVIS, LANCE UGLY NATION MR",P,US,0,NPA,OPEN,FLORIDA CITY,FL,33034,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL13120&tabIndex=1,H2IL13120,"DAVIS, RODNEY L",H,IL,13,REP,INCUMBENT,TAYLORVILLE,IL,625689601,2016
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA49055&tabIndex=1,H0CA49055,"DAVIS, SUSAN",H,CA,53,DEM,INCUMBENT,SAN DIEGO,CA,921384049,2016
