lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,year
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4GA10089&tabIndex=1,H4GA10089,"DIOUS, IVORY KENNETH",H,GA,10,DEM,OPEN,ATHENS,GA,30606,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0HI01157&tabIndex=1,H0HI01157,"DJOU, CHARLES K",H,HI,1,REP,OPEN,HONOLULU,HI,96825,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4WV00209&tabIndex=1,S4WV00209,"DODRILL, MATTHEW STEPHEN",S,WV,0,REP,OPEN,PARKERSBURG,WV,26104,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TN04213&tabIndex=1,H4TN04213,"DOGGART, ROBERT RANKIN",H,TN,4,IND,CHALLENGER,SIGNAL MOUNTAIN,TN,37377,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX10028&tabIndex=1,H4TX10028,"DOGGETT, LLOYD",H,TX,35,DEM,INCUMBENT,AUSTIN,TX,78702,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY23057&tabIndex=1,H0NY23057,"DOHENY, MATTHEW A",H,NY,21,REP,OPEN,WATERTOWN,NY,13601,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CO04082&tabIndex=1,H4CO04082,"DOHERTY, GRANT",H,CO,4,UNK,OPEN,LOCHBUIE,CO,80603,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AK00131&tabIndex=1,H4AK00131,"DOHNER, DAVID F. DAVE""""",H,AK,0,REP,CHALLENGER,FAIRBANKS,AK,99708,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IL10302&tabIndex=1,H0IL10302,"DOLD, ROBERT JAMES JR",H,IL,10,REP,CHALLENGER,KENILWORTH,IL,60043,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AZ08151&tabIndex=1,H2AZ08151,"DOLGOS, STEPHEN",H,AZ,8,OTH,CHALLENGER,PHOENIX,AZ,85087,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4NE00140&tabIndex=1,S4NE00140,"DOMINA, DAVID A",S,NE,0,DEM,OPEN,OMAHA,NE,681443267,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL18068&tabIndex=1,H4FL18068,"DOMINO, CARL J",H,FL,18,REP,CHALLENGER,JUPITER,FL,33458,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OH16107&tabIndex=1,H4OH16107,"DONENWIRTH, JAMES",H,OH,16,DEM,CHALLENGER,CLEVELAND,OH,44102,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2VT00110&tabIndex=1,H2VT00110,"DONKA, MARK",H,VT,0,REP,CHALLENGER,HARTFORD,VT,5047,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4GA10048&tabIndex=1,H4GA10048,"DOUGLAS, JOHN F",H,GA,10,REP,OPEN,SOCIAL CIRCLE,GA,30025,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OK05108&tabIndex=1,H4OK05108,"DOUGLAS, PATRICE",H,OK,5,REP,OPEN,EDMOND,OK,73083,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OK02162&tabIndex=1,H4OK02162,"DOUTHITT, JON",H,OK,2,IND,CHALLENGER,CLAREMORE,OK,74018,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OK02188&tabIndex=1,H4OK02188,"DOUTHITT, JON DAVID",H,OK,2,IND,CHALLENGER,CLAREMORE,OK,74019,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA31105&tabIndex=1,H4CA31105,"DOWNING, RYAN",H,CA,31,REP,OPEN,WHITTIER,CA,90606,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4PA18131&tabIndex=1,H4PA18131,"DOYLE, MIKE",H,PA,14,DEM,INCUMBENT,PITTSBURGH,PA,15221,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NC05286&tabIndex=1,H4NC05286,"DOYLE, PHILIP",H,NC,5,REP,CHALLENGER,CLEMMONS,NC,27012,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL19108&tabIndex=1,H4FL19108,"DREIKORN, MICHAEL JOHN",H,FL,19,REP,OPEN,BOKEELIA,FL,33922,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MT00051&tabIndex=1,H8MT00051,"DRISCOLL, JOHN BRIAN",H,MT,0,DEM,OPEN,HELENA,MT,59601,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2FL01209&tabIndex=1,H2FL01209,"DRUMMOND, WILLIAM CLEAVE II",H,FL,2,REF,CHALLENGER,CHIPLEY,FL,32425,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN02112&tabIndex=1,H2TN02112,"DRYER, NORRIS",H,TN,2,GRE,CHALLENGER,KNOXVILLE,TN,37902,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MA02057&tabIndex=1,H4MA02057,"DUBRULE, DANIEL D",H,MA,2,REP,CHALLENGER,LEOMINSTER,MA,1453,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL06141&tabIndex=1,H6IL06141,"DUCKWORTH, L. TAMMY",H,IL,8,DEM,INCUMBENT,HOFFMAN ESTATES,IL,60192,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AZ02168&tabIndex=1,H4AZ02168,"DUDIKOFF, SYDENEY",H,AZ,2,REP,CHALLENGER,TUCSON,AZ,85741,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WI07051&tabIndex=1,H0WI07051,"DUFFY, SEAN",H,WI,7,REP,INCUMBENT,WESTON,WI,544761983,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4LA01147&tabIndex=1,H4LA01147,"DUGAS, LEE A",H,LA,1,DEM,CHALLENGER,KENNER,LA,70062,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX18132&tabIndex=1,H2TX18132,"DUHON, MAURICE ",H,TX,18,IND,CHALLENGER,HOUSTON,TX,77230,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4GA02060&tabIndex=1,H4GA02060,"DUKE, GREGORY PAUL",H,GA,2,REP,CHALLENGER,LEESBURG,GA,317634313,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AK00123&tabIndex=1,H4AK00123,"DUNBAR, FORREST",H,AK,0,DEM,CHALLENGER,ANCHORAGE,AK,99504,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL08093&tabIndex=1,H4FL08093,"DUNCAN, CHRISTOPHER L JR",H,FL,8,DEM,CHALLENGER,PALM BAY,FL,32908,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0SC03077&tabIndex=1,H0SC03077,"DUNCAN, JEFFREY D MR.",H,SC,3,REP,INCUMBENT,LAURENS,SC,293600845,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN02069&tabIndex=1,H8TN02069,"DUNCAN, JOHN J REP. JR.",H,TN,2,REP,INCUMBENT,KNOXVILLE,TN,37922,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MI03235&tabIndex=1,H4MI03235,"DUNCAN, TONYA",H,MI,3,GRE,CHALLENGER,KALAMAZOO,MI,49001,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX18112&tabIndex=1,H4TX18112,"DUNCAN, VINCE",H,TX,18,IND,CHALLENGER,HOUSTON,TX,77029,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NJ11091&tabIndex=1,H4NJ11091,"DUNEC, MARK S",H,NJ,11,DEM,CHALLENGER,LIVINGSTON,NJ,7039,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4SC00349&tabIndex=1,S4SC00349,"DUNN, BENJAMIN",S,SC,0,REP,CHALLENGER,COLUMBIA,SC,29201,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IN01152&tabIndex=1,H4IN01152,"DUNN, DONNA T.",H,IN,1,LIB,CHALLENGER,HAMMOND,IN,46323,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AZ07126&tabIndex=1,H4AZ07126,"DUNN, GARY",H,AZ,7,REP,OPEN,GLENDALE,AZ,85301,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4WV02064&tabIndex=1,H4WV02064,"DUNN, MATTHEW ELLIOT",H,WV,2,DEM,OPEN,SHENANDOAH JUNCTIO,WV,25442,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MI14133&tabIndex=1,H4MI14133,"DUNWOODY, STEPHEN",H,MI,14,DEM,OPEN,DETROIT,MI,48224,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6IL00151&tabIndex=1,S6IL00151,"DURBIN, RICHARD J",S,IL,0,DEM,INCUMBENT,SPRINGFIELD,IL,62704,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OR02202&tabIndex=1,H4OR02202,"DURBIN, SHARON",H,OR,2,LIB,CHALLENGER,LA PINE,OR,97739,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4GA12044&tabIndex=1,H4GA12044,"DUTTON, DELVIS WILLIAM",H,GA,12,REP,CHALLENGER,GLENNVILLE,GA,30427,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AL01206&tabIndex=1,H4AL01206,"DYAS, J. DANIEL, SR.",H,AL,1,REP,OPEN,DAPHNE,AL,36526,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4NH00146&tabIndex=1,S4NH00146,"DZIEDZIC, MIRO",S,NH,0,REP,CHALLENGER,WINDHAM,NH,3087,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL02202&tabIndex=1,H4IL02202,"EAGLETON, CLIFFORD J",H,IL,2,DEM,OPEN,HARVEY,IL,60426,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NC12118&tabIndex=1,H4NC12118,"EARLE, BEVERLY MILLER",H,NC,12,DEM,OPEN,CHARLOTTE,NC,28214,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4VA08208&tabIndex=1,H4VA08208,"EBBIN, ADAM",H,VA,8,DEM,OPEN,ALEXANDRIA,VA,22313,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OH05039&tabIndex=1,H2OH05039,"EBERLY, ERIC",H,OH,5,LIB,CHALLENGER,BOWLING GREEN,OH,43402,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4NJ00235&tabIndex=1,S4NJ00235,"ECK, ALIETA",S,NJ,0,REP,CHALLENGER,SOMERSET,NJ,8873,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NJ12123&tabIndex=1,H4NJ12123,"ECK, ALIETA DR",H,NJ,12,REP,OPEN,SOMERSET,NJ,88737227,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NC09130&tabIndex=1,H4NC09130,"ECKLES, SHAWN",H,NC,9,UNK,CHALLENGER,TROUTMAN,NC,28166,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4VA08182&tabIndex=1,H4VA08182,"EDMOND, MICAH K",H,VA,8,REP,OPEN,ALEXANDRIA,VA,22304,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4MT00092&tabIndex=1,S4MT00092,"EDMUNDS, JR, RICHARD CHAMPION",S,MT,0,REP,CHALLENGER,MISSOULA,MT,59808,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY15139&tabIndex=1,H4NY15139,"EDSTROM, WILLIAM",H,NY,15,GRE,CHALLENGER, BRONX  ,NY,10461,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA34075&tabIndex=1,H4CA34075,"EDWARDS, ADRIENNE NICOLE",H,CA,34,DEM,CHALLENGER,LOS ANGELES,CA,90081,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD04183&tabIndex=1,H6MD04183,"EDWARDS, DONNA FERN",H,MD,4,DEM,INCUMBENT,FORT WASHINGTON,MD,20749,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4LA06161&tabIndex=1,H4LA06161,"EDWARDS, EDWIN WASHINGTON",H,LA,6,DEM,OPEN,GONZALES,LA,70737,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA53091&tabIndex=1,H4CA53091,"EDWARDS, JOHN R",H,CA,53,REP,CHALLENGER,SAN DIEGO,CA,92120,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA10075&tabIndex=1,H4CA10075,"EGGMAN, MICHAEL RAY",H,CA,10,DEM,CHALLENGER,TURLOCK,CA,95380,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NY28114&tabIndex=1,H0NY28114,"EGRIU, EMIN EDDIE",H,NY,26,DEM,CHALLENGER,BUFFALO,NY,14209,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2FL10150&tabIndex=1,H2FL10150,"EHRLICH, JESSICA D",H,FL,13,DEM,OPEN,SAINT PETERSBURG,FL,33734,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4VA10147&tabIndex=1,H4VA10147,"EICKHOLT, BRAD A",H,VA,10,IND,OPEN,FAIRFAX,VA,22033,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL04083&tabIndex=1,H4IL04083,"EIDENBERG, ALEXANDRA CATHERINE",H,IL,4,DEM,CHALLENGER,CHICAGO,IL,60641,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4VA06012&tabIndex=1,H4VA06012,"ELDER, BRUCE A",H,VA,6,DEM,CHALLENGER,STAUNTON,VA,24402,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MO01118&tabIndex=1,H4MO01118,"ELDER, DANIEL ",H,MO,1,REP,CHALLENGER,ST LOUIS,MO,63104,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY19115&tabIndex=1,H4NY19115,"ELDRIDGE, SEAN",H,NY,19,DEM,CHALLENGER,SHOKAN,NY,12481,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20003851&tabIndex=1,P20003851,"ELGAR, MISS BETSY PAULINE",P,US,0,CST,CHALLENGER,TACOMA,WA,98405,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MI03219&tabIndex=1,H4MI03219,"ELLIS, BRIAN ROBERT",H,MI,3,REP,CHALLENGER,GRAND RAPIDS,MI,495166367,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL17037&tabIndex=1,H4FL17037,"ELLISON, ALLEN L",H,FL,17,DEM,CHALLENGER,SEBRING,FL,33876,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN05183&tabIndex=1,H6MN05183,"ELLISON, KEITH MAURICE",H,MN,5,DEM,INCUMBENT,MINNEAPOLIS,MN,55406,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NC02059&tabIndex=1,H0NC02059,"ELLMERS, RENEE JACISIN",H,NC,2,REP,INCUMBENT,DUNN,NC,28334,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4UT03237&tabIndex=1,H4UT03237,"ELSE, DAVID A.",H,UT,3,NNE,CHALLENGER,SPRINGVILLE,UT,84663,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4NC00139&tabIndex=1,S4NC00139,"EMBLER, TERRY",S,NC,0,REP,CHALLENGER,CLAYTON,NC,,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4TN00427&tabIndex=1,S4TN00427,"EMERSON, TOM JR",S,TN,0,IND,CHALLENGER,ATOKA,TN,38004,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA11352&tabIndex=1,H0CA11352,"EMKEN, ELIZABETH",H,CA,7,REP,CHALLENGER,ELK GROVE,CA,95624,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MN06087&tabIndex=1,H4MN06087,"EMMER, THOMAS EARL JR",H,MN,6,REP,OPEN,DELANO,MN,55328,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NM02064&tabIndex=1,H4NM02064,"ENDEAN-SINGH, LESLIE",H,NM,2,DEM,CHALLENGER,ALAMOGORDO,NM,88310,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY19058&tabIndex=1,H8NY19058,"ENGEL, ELIOT L. REP.",H,NY,16,DEM,INCUMBENT,WASHINGTON,,205150001,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD08333&tabIndex=1,H6MD08333,"ENGLISH, GEORGE",H,MD,8,DEM,CHALLENGER,SILVER SPRING,MD,209022349,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX36035&tabIndex=1,H2TX36035,"ENGSTRAND, JIM",H,TX,36,REP,OPEN,EL LAGO,TX,77586,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL20056&tabIndex=1,H4FL20056,"ENRIGHT, JEAN L",H,FL,20,DEM,CHALLENGER,PALM BEACH GARDENS,FL,33420,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MO08188&tabIndex=1,H4MO08188,"ENYART, DOUGLAS ALLEN",H,MO,8,CON,CHALLENGER,PIEDMONT,MO,63957,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL12122&tabIndex=1,H2IL12122,"ENYART, WILLIAM L. JR.",H,IL,12,DEM,INCUMBENT,BELLEVILLE,IL,62222,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6WY00126&tabIndex=1,S6WY00126,"ENZI, MICHAEL B",S,WY,0,REP,INCUMBENT,GILLETTE,WY,827164903,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VT00141&tabIndex=1,H8VT00141,"ERICSON, CRIS",H,VT,0,IND,CHALLENGER,CHESTER,VT,5143,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4IA00129&tabIndex=1,S4IA00129,"ERNST, JONI K",S,IA,0,REP,OPEN,DES MOINES,IA,50393,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA12098&tabIndex=1,H8CA12098,"ESHOO, ANNA",H,CA,18,DEM,INCUMBENT,SACRAMENTO,,95814,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY13096&tabIndex=1,H2NY13096,"ESPAILLAT, ADRIANO",H,NY,13,DEM,CHALLENGER,NEW YORK,NY,,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4HI01126&tabIndex=1,H4HI01126,"ESPERO, WILLIAM",H,HI,1,DEM,OPEN,EWA BEACH,HI,96706,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AZ07100&tabIndex=1,H4AZ07100,"ESQUIVEL, SAMUEL",H,AZ,7,IND,OPEN,GLENDALE,AZ,85301,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CT05131&tabIndex=1,H2CT05131,"ESTY, ELIZABETH",H,CT,5,DEM,INCUMBENT,CHESHIRE,CT,6410,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL24017&tabIndex=1,H4FL24017,"ETIENNE, MICHAEL A",H,FL,24,DEM,CHALLENGER,MIAMI,FL,33132,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4VA08240&tabIndex=1,H4VA08240,"EUILLE, WILLIAM D BILL",H,VA,8,DEM,OPEN,ALEXANDRIA,VA,22313,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4HI00078&tabIndex=1,S4HI00078,"EVANS, BRIAN K",S,HI,0,DEM,CHALLENGER,KEAAU,HI,96749,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CT02076&tabIndex=1,H4CT02076,"EVANS, EVAN A",H,CT,2,REP,CHALLENGER,COLCHESTER,CT,6415,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MO07093&tabIndex=1,H2MO07093,"EVANS, JIM",H,MO,7,DEM,CHALLENGER,REPUBLIC,MO,65738,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA29026&tabIndex=1,H4CA29026,"EVANS, MERVIN LEON",H,CA,37,DEM,CHALLENGER,LOS ANGELES,CA,90071,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA33109&tabIndex=1,H0CA33109,"EVANS, MERVIN LEON",H,CA,37,DEM,CHALLENGER,LOS ANGELES,CA,90071,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OK02166&tabIndex=1,H2OK02166,"EVERETT, EARL EARL",H,OK,2,DEM,CHALLENGER,FT GIBSON  ,OK,74434,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4WI06113&tabIndex=1,H4WI06113,"FAHRENDORF, GUS",H,WI,6,LIB,OPEN,NEENAH,WI,549563584,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MS02175&tabIndex=1,H4MS02175,"FAIRCONETUE, DAMIEN",H,MS,2,DEM,CHALLENGER,CLINTON,MS,39056,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0AS00018&tabIndex=1,H0AS00018,"FALEOMAVAEGA, ENI",H,AS,0,DEM,INCUMBENT,WASHINGTON,DC,20026,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4FL10115&tabIndex=1,H4FL10115,"FALSTAD, DAVID B.",H,FL,10,W,CHALLENGER,WINTER PARK,FL,32790,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NJ03148&tabIndex=1,H4NJ03148,"FANOUS, JACK",H,NJ,3,DEM,OPEN,MARLTON,NJ,8053,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TN04155&tabIndex=1,H4TN04155,"FAPARUSI, OLUYOMI SR (FAPAS)",H,TN,4,REP,CHALLENGER,BRENTWOOD,TN,37027,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA24142&tabIndex=1,H4CA24142,"FAREED, JUSTIN",H,CA,24,REP,CHALLENGER,SANTA BARBARA,CA,93108,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX27061&tabIndex=1,H0TX27061,"FARENTHOLD, RANDOLPH BLAKE",H,TX,27,REP,INCUMBENT,CORPUS CHRISTI,TX,78463,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MI12095&tabIndex=1,H4MI12095,"FARKAS, STEPHEN",H,MI,12,REP,OPEN,DEARBRON,MI,48128,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2NH00124&tabIndex=1,S2NH00124,"FARNHAM, MARK W",S,NH,0,REP,CHALLENGER,LEBANON,NH,3766,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4KY00133&tabIndex=1,S4KY00133,"FARNSLEY, BURREL CHARLES",S,KY,0,DEM,CHALLENGER,LOUISVILLE,KY,40202,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4OK00224&tabIndex=1,S4OK00224,"FARR, JOAN ELIZABETH",S,OK,0,IND,CHALLENGER,BROKEN ARROW,OK,74013,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA17021&tabIndex=1,H4CA17021,"FARR, SAM",H,CA,20,DEM,INCUMBENT,CARMEL,,93920,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA18078&tabIndex=1,H4CA18078,"FARRAR, WILSON",H,CA,18,REP,CHALLENGER,PORTOLA VALLEY,CA,94028,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2PA02055&tabIndex=1,H2PA02055,"FATTAH, CHAKA MR.",H,PA,2,DEM,INCUMBENT,PHILADELPHIA,PA,19104,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4VA04033&tabIndex=1,H4VA04033,"FAUSZ, ELLIOTT GRAYSON",H,VA,4,DEM,CHALLENGER,CHESTER,VA,23831,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL17077&tabIndex=1,H4IL17077,"FAWELL, WILLIAM W",H,IL,17,LIB,CHALLENGER,GALENA,IL,61036,2014
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IN07134&tabIndex=1,H4IN07134,"FECTEAU, BRIAN",H,IN,7,REP,CHALLENGER,GREENWOOD,IN,46143,2014
